산명,등산로명,등산로길이(km),등산로상행시간,등산로하행시간
계양산,계산동구간,0.1,1,1
계양산,계산동구간,0.1,2,1
계양산,임학동구간,0.1,1,1
계양산,방축동구간,0.1,2,1
계양산,방축동구간,0.1,2,2
계양산,계산동구간,0.1,1,1
계족산,신룡리구간,0.1,1,1
계족산,,0.1,2,1
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,법동구간,0.1,2,2
계족산,,0.1,1,1
계족산,,0.1,2,1
계족산,,0.1,1,1
계족산,읍내동구간,0.1,1,1
계족산,읍내동구간,0.1,2,1
계족산,,0.1,1,1
계족산,,0.1,2,2
계족산,,0.1,2,1
계족산,,0.1,2,1
계족산,송촌동구간,0.1,2,1
계족산,,0.1,2,1
계족산,,0.1,2,1
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,2,1
계족산,,0.1,1,1
계족산,,0.1,2,2
계족산,와동구간,0.1,2,1
계족산,와동구간,0.1,1,1
계족산,와동구간,0.1,1,1
계족산,,0.1,1,1
계족산,와동구간,0.1,1,1
계족산,와동구간,0.1,2,1
계족산,,0.1,2,1
계족산,연축동구간,0.1,2,2
계족산,,0.1,1,1
계족산,법동구간,0.1,1,1
계족산,와동구간,0.1,2,1
계족산,연축동구간,0.1,2,1
계족산,읍내동구간,0.1,2,2
계족산,,0.1,1,1
계족산,법동구간,0.1,1,1
계족산,,0.1,2,2
계족산,,0.1,2,1
계족산,,0.1,1,1
계족산,,0.1,2,2
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,2,2
계족산,법동구간,0.1,2,2
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,읍내동구간,0.1,2,2
계족산,장동구간,0.1,1,1
계족산,읍내동구간,0.1,1,1
계족산,법동구간,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,2,2
계족산,,0.1,2,1
계족산,,0.1,2,1
계족산,법동구간,0.1,1,1
계족산,,0.1,1,1
계족산,법동구간,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,2,2
계족산,장동구간,0.1,2,1
계족산,,0.1,2,1
계족산,,0.1,2,1
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,2,1
계족산,,0.1,1,1
계족산,법동구간,0.1,1,1
계족산,,0.1,2,1
계족산,,0.1,2,1
계족산,,0.1,2,1
계족산,,0.1,1,1
계족산,,0.1,2,1
계족산,,0.1,2,2
계족산,,0.1,1,1
계족산,,0.1,2,1
계족산,,0.1,2,1
계족산,,0.1,1,1
계족산,장동구간,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,2,1
계족산,,0.1,2,1
계족산,,0.1,1,1
계족산,법동구간,0.1,2,1
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,2,2
계족산,,0.1,2,1
계족산,,0.1,2,1
계족산,읍내동구간,0.1,1,1
계족산,,0.1,2,2
계족산,,0.1,2,2
계족산,,0.1,2,2
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,2,1
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,효평동구간,0.1,1,1
계족산,,0.1,2,1
계족산,,0.1,2,2
계족산,,0.1,1,1
계족산,,0.1,2,1
계족산,,0.1,1,1
계족산,,0.1,2,1
계족산,,0.1,2,1
계족산,,0.1,2,1
계족산,,0.1,2,2
계족산,비래동구간,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,1,1
계족산,,0.1,2,1
계족산,,0.1,1,1
계족산,,0.1,2,2
계족산,,0.1,1,1
계족산,,0.1,2,2
계족산,,0.1,2,1
계족산,,0.1,2,2
계족산,,0.1,1,1
계족산,,0.1,2,2
계족산,,0.1,1,1
계족산,,0.1,2,1
계족산,,0.1,1,1
계족산,,0.1,1,1
고근산,서호동구간,0.1,2,1
고근산,,0.1,2,1
고근산,,0.1,1,1
고근산,서호동구간,0.1,2,2
고근산,,0.1,1,1
고근산,,0.1,2,1
고근산,,0.1,1,1
고근산,,0.1,1,1
고덕산,,0.1,2,1
고덕산,,0.1,2,2
고덕산,,0.1,1,1
고덕산,,0.1,2,2
고덕산,,0.1,2,2
고덕산,,0.1,2,1
고덕산,,0.1,2,1
고덕산,,0.1,2,1
고덕산,,0.1,1,1
고덕산,평화동1가구간,0.1,2,2
고덕산,,0.1,2,2
고덕산,,0.1,2,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,평화동3가구간,0.1,2,1
고덕산,평화동1가구간,0.1,1,1
고덕산,평화동1가구간,0.1,2,1
고덕산,평화동1가구간,0.1,1,1
고덕산,평화동1가구간,0.1,2,1
고덕산,,0.1,2,1
고덕산,동서학동구간,0.1,2,1
고덕산,평화동2가구간,0.1,1,1
고덕산,평화동2가구간,0.1,1,1
고덕산,평화동3가구간,0.1,1,1
고덕산,평화동2가구간,0.1,1,1
고덕산,,0.1,2,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,평화동1가구간,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,2,1
고덕산,,0.1,2,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,2,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,2,2
고덕산,,0.1,1,1
고덕산,,0.1,2,1
고덕산,평화동2가구간,0.1,1,1
고덕산,,0.1,1,1
고덕산,석구동구간,0.1,1,1
고덕산,동서학동구간,0.1,1,1
고덕산,,0.1,2,2
고덕산,,0.1,2,2
고덕산,,0.1,1,1
고덕산,,0.1,2,2
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,2,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,1,1
고덕산,,0.1,2,1
고덕산,,0.1,2,2
고덕산,,0.1,2,2
고덕산,,0.1,2,1
고덕산,,0.1,2,1
고덕산,,0.1,2,2
고덕산,서서학동구간,0.1,2,2
고락산,,0.1,2,2
고락산,,0.1,2,1
고락산,,0.1,2,1
고락산,,0.1,2,1
고락산,,0.1,2,1
고락산,은파교회구간,0.1,2,1
고락산,문수동구간,0.1,2,1
고락산,,0.1,1,1
고락산,둔덕동구간,0.1,1,1
고락산,,0.1,1,1
고락산,,0.1,1,1
고락산,,0.1,1,1
고락산,,0.1,2,2
고락산,둔덕동구간,0.1,1,1
고락산,,0.1,1,1
고락산,,0.1,1,1
고락산,,0.1,1,1
고락산,,0.1,1,1
고락산,,0.1,2,1
고락산,,0.1,2,2
고락산,,0.1,2,1
고락산,,0.1,1,1
고락산,,0.1,2,1
고락산,,0.1,1,1
고락산,,0.1,1,1
고락산,문수동구간,0.1,1,1
고락산,문수동구간,0.1,1,1
고락산,문수동구간,0.1,1,1
고락산,신기동구간,0.1,1,1
고려산,국화리-망월리구간,0.1,1,1
고려산,고등리구간,0.1,2,1
고모치,궁기리구간,0.1,2,2
고봉산,,0.1,2,1
고봉산,중산동구간,0.1,2,1
고봉산,중산동구간,0.1,2,1
고봉산,중산동구간,0.1,1,1
고봉산,성석동구간,0.1,2,1
고봉산,성석동구간,0.1,2,1
고봉산,성석동구간,0.1,2,1
고봉산,성석동구간,0.1,2,1
고봉산,성석동구간,0.1,2,1
고봉산,성석동구간,0.1,1,1
고봉산,중산동구간,0.1,2,2
고봉산,중산동구간,0.1,1,1
고봉산,중산동구간,0.1,2,1
고봉산,중산동구간,0.1,2,2
고봉산,성석동구간,0.1,2,1
고봉산,중산동구간,0.1,1,1
고봉산,중산동구간,0.1,2,1
고산,,0.1,1,1
고산,,0.1,2,1
고산,,0.1,2,1
고산,,0.1,1,1
고산,시지동구간,0.1,1,1
고산,,0.1,2,1
고산,,0.1,1,1
고산,가천동구간,0.1,2,2
고산,,0.1,2,1
고산,,0.1,2,1
고산,,0.1,1,1
고산,,0.1,2,2
고산,성동구간,0.1,1,1
고산,성동구간,0.1,1,1
고산,성동구간,0.1,1,1
고산,성동구간,0.1,2,1
고산,매호동구간,0.1,1,1
고산,성동구간,0.1,2,1
고산,성동구간,0.1,2,2
고산,성동구간,0.1,2,1
고산,성동구간,0.1,1,1
고산,성동구간,0.1,2,1
고산,성동구간,0.1,2,1
고산,성동구간,0.1,2,2
고산,성동구간,0.1,2,1
고산봉,,0.1,2,1
고성산,,0.1,2,1
고성산,,0.1,1,1
고성산,,0.1,1,1
고성산,오분동구간,0.1,1,1
고성산,오분동구간,0.1,1,1
고성산,,0.1,1,1
고은산,홍제동구간,0.1,1,1
고은산,홍제동구간,0.1,2,1
고은산,고은초등학교왼쪽구간,0.1,2,1
고은산,홍제동구간,0.1,1,1
고은산,고은초등학교-홍제1동현대아파트구간,0.1,1,1
고은산,홍제동구간,0.1,2,1
고은산,홍제동구간,0.1,1,1
고은산,고은초등학교-홍제1동현대아파트구간,0.1,2,1
고은산,고은초등학교-홍제1동현대아파트구간,0.1,2,1
고은산,고은초등학교-홍제1동현대아파트구간,0.1,2,2
고은산,고은초등학교-홍제1동현대아파트구간,0.1,2,1
고은산,홍제동구간,0.1,2,1
고은산,홍제동구간,0.1,1,1
고은산,고은초등학교-홍제1동현대아파트구간,0.1,2,1
고장산,동막골버스정류장-정상구간,0.1,2,2
고장산,입도입구-각골입구구간,0.1,2,1
고초봉,남양동(대광파인벨리)-신남동구간,0.1,2,1
고하도,달동구간,0.1,2,2
고하도,달동구간,0.1,1,1
곤천산,강진리구간,0.1,2,2
골무산,황곡리구간,0.1,1,1
골무산,황곡리구간,0.1,2,1
골무산,황곡리구간,0.1,2,1
공덕산,윤필암구간,0.1,2,2
공산성,금성동구간,0.1,1,1
공산성,금성동구간,0.1,1,1
공산성,금성동구간,0.1,1,1
공산성,금성동구간,0.1,1,1
공산성,금성동구간,0.1,2,2
공산성,금성동구간,0.1,1,1
공산성,금성동구간,0.1,2,1
공산성,금성동구간,0.1,1,1
공산성,금성동구간,0.1,2,1
공산성,금성동구간,0.1,1,1
공원산,조산리묘동-사거리연수동구간,0.1,1,1
공원산,사거리구간,0.1,2,1
공원산,사거리구간,0.1,2,1
공원산,조산리묘동-사거리연수동구간,0.1,2,2
공원산,조산리-사거리구간,0.1,2,1
공원산,사거리구간,0.1,1,1
공원산,조산리-사거리구간,0.1,1,1
공작산,노천리구간,0.1,2,2
공작산,,0.1,1,1
관모산,장수동구간,0.1,2,2
관모산,장수동구간,0.1,2,2
관모산,장수동구간,0.1,2,1
관모산,장수동구간,0.1,1,1
관모산,장수동구간,0.1,2,2
관모산,장수동구간,0.1,2,2
관모산,장수동구간,0.1,2,2
관모산,장수동구간,0.1,2,1
관모산,어린이동물원구간,0.1,1,1
관모산,장수동구간,0.1,1,1
관모산,장수동구간,0.1,1,1
관모산,장수동구간,0.1,1,1
관모산,장수동구간,0.1,1,1
관모산,장수동구간,0.1,1,1
관모산,장수동구간,0.1,2,2
관모산,장수동구간,0.1,1,1
관모산,장수동구간,0.1,1,1
관모산,장수동구간,0.1,1,1
관모산,장수동구간,0.1,1,1
관모산,장수동구간,0.1,2,1
관모산,장수동구간,0.1,2,1
관모산,장수동구간,0.1,1,1
관모산,장수동구간,0.1,1,1
관모산,어린이동물원-범골약수터구간,0.1,2,1
관모산,장수동구간,0.1,2,1
관모산,장수동구간,0.1,1,1
관모산,장수동구간,0.1,1,1
관모산,장수동구간,0.1,2,1
관모산,장수동구간,0.1,2,1
관모산,어린이동물원구간,0.1,1,1
관모산,궁도장구간,0.1,1,1
관모산,장수동구간,0.1,2,1
관모산,어린이동물원-범골약수터구간,0.1,2,2
관모산,어린이동물원-범골약수터구간,0.1,1,1
관모산,어린이동물원-범골약수터구간,0.1,2,1
관모산,어린이동물원-범골약수터구간,0.1,2,1
관모산,어린이동물원-범골약수터구간,0.1,2,1
관모산,어린이동물원-범골약수터구간,0.1,2,1
관모산,장수동구간,0.1,2,1
관모산,장수동구간,0.1,1,1
관모산,장수동구간,0.1,1,1
관모산,장수동구간,0.1,2,1
관모산,장수동구간,0.1,2,2
관모산,,0.1,2,2
관모산,,0.1,2,1
관모산,,0.1,2,2
관모산,향천리구간,0.1,2,1
관모산,,0.1,2,1
관모산,,0.1,1,1
관모산,,0.1,2,1
관악산,,0.1,2,2
관악산,,0.1,2,1
관악산,,0.1,2,2
관악산,,0.1,2,1
관악산,,0.1,2,1
관악산,중앙동구간,0.1,2,2
관악산,,0.1,2,1
관악산,,0.1,1,1
관악산,,0.1,2,1
관악산,,0.1,2,2
관악산,,0.1,2,1
관악산,,0.1,2,1
관악산,,0.1,2,2
관악산,,0.1,2,2
관악산,,0.1,1,1
관악산,,0.1,2,2
관악산,,0.1,1,1
관악산,,0.1,2,1
관악산,,0.1,1,1
관악산,,0.1,2,2
관악산,,0.1,1,1
관악산,,0.1,2,1
관악산,,0.1,1,1
관악산,,0.1,2,1
관악산,,0.1,2,1
관악산,,0.1,1,1
관악산,,0.1,2,2
관악산,,0.1,2,1
관악산,,0.1,1,1
관악산,,0.1,2,1
관악산,,0.1,1,1
관악산,,0.1,1,1
관악산,,0.1,1,1
관악산446봉기점,신림동구간,0.1,1,1
관악산446봉기점,신림동구간,0.1,1,1
관악산446봉기점,신림동구간,0.1,2,1
관악산446봉기점,신림동구간,0.1,1,1
관악산446봉기점,신림동구간,0.1,2,2
관악산446봉기점,신림동구간,0.1,1,1
관악산446봉기점,신림동구간,0.1,1,1
관악산삼봉약수터,봉천동구간,0.1,2,1
관악산삼봉약수터,남현동구간,0.1,1,1
관악산삼봉약수터,남현동구간,0.1,2,2
관악산삼봉약수터,봉천동구간,0.1,2,1
관악산삼봉약수터,남현동구간,0.1,1,1
관악산삼봉약수터,남현동구간,0.1,1,1
관악산삼봉약수터,남현동구간,0.1,2,1
관악산삼봉약수터,남현동구간,0.1,1,1
관악산삼봉약수터,남현동구간,0.1,2,1
관악산삼봉약수터,남현동구간,0.1,1,1
관악산삼봉약수터,남현동구간,0.1,1,1
관악산삼봉약수터,남현동구간,0.1,2,1
관악산삼봉약수터,남현동구간,0.1,2,2
관악산삼봉약수터,남현동구간,0.1,1,1
관악산삼봉약수터,남현동구간,0.1,1,1
관악산장군봉기점,신림동구간,0.1,2,1
관악산장군봉기점,신림동구간,0.1,1,1
관악산장군봉기점,신림동구간,0.1,2,1
관악산장군봉기점,신림동구간,0.1,2,1
관악산장군봉기점,신림동구간,0.1,2,1
관악산장군봉기점,신림동구간,0.1,1,1
관악산장군봉기점,신림동구간,0.1,2,2
관악산장군봉기점,신림동구간,0.1,1,1
관악산장군봉기점,신림동구간,0.1,2,1
관악산장군봉기점,신림동구간,0.1,2,1
관악산장군봉기점,신림동구간,0.1,1,1
관악산장군봉기점,신림동구간,0.1,2,1
관악산장군봉기점,신림동구간,0.1,1,1
관악산장군봉기점,신림동구간,0.1,1,1
관악산장군봉기점,신림동구간,0.1,1,1
관악산장군봉기점,신림동구간,0.1,2,1
관악산장군봉기점,신림동구간,0.1,2,1
관악산장군봉기점,신림동구간,0.1,1,1
관악산장군봉기점,신림동구간,0.1,1,1
관악산장군봉기점,신림동구간,0.1,2,1
관악산장군봉기점,신림동구간,0.1,1,1
관악산장군봉기점,신림동구간,0.1,2,1
관악산장군봉기점,신림동구간,0.1,2,2
관악산장군봉기점,신림동구간,0.1,1,1
관악산장군봉기점,신림동구간,0.1,1,1
관악산장군봉기점,신림동구간,0.1,1,1
관악산학바위능선,신림동구간,0.1,1,1
관악산학바위능선,신림동구간,0.1,2,1
관악산학바위능선,신림동구간,0.1,2,1
관악산학바위능선,신림동구간,0.1,1,1
관악산학바위능선,신림동구간,0.1,2,1
관악산학바위능선,신림동구간,0.1,1,1
관주산,주봉리구간,0.1,1,1
관주산,주봉리구간,0.1,1,1
관주산,주봉리구간,0.1,1,1
관주산,주봉리구간,0.1,1,1
광교산,신봉동구간,0.1,2,2
광교산,상광교동구간,0.1,2,1
광교산,,0.1,1,1
광교산,,0.1,1,1
광교산,신봉동구간,0.1,1,1
광교산,,0.1,1,1
광교산,,0.1,2,1
광교산,,0.1,1,1
광교산,,0.1,1,1
광교산,,0.1,2,1
광교산,풍덕천동구간,0.1,2,2
광교산,신봉동구간,0.1,1,1
광교산,풍덕천동구간,0.1,2,2
광교산,성복동구간,0.1,2,1
광교산,,0.1,2,1
광교산,,0.1,2,1
광교산,,0.1,2,1
광교산,풍덕천동구간,0.1,2,1
광교산,,0.1,1,1
광교산,성복동구간,0.1,1,1
광교산,신봉동구간,0.1,2,2
광교산,,0.1,2,2
광교산,풍덕천동구간,0.1,2,2
광교산,,0.1,1,1
광교산,풍덕천동구간,0.1,2,1
광교산,풍덕천동구간,0.1,1,1
광교산,풍덕천동구간,0.1,1,1
광교산,신봉동구간,0.1,2,1
광교산,,0.1,1,1
광교산,,0.1,1,1
광교산,,0.1,1,1
광교산,,0.1,1,1
광교산,,0.1,2,1
광교산,,0.1,1,1
광교산,풍덕천동구간,0.1,2,2
광교산,,0.1,1,1
광교산,,0.1,1,1
광교산,신봉동구간,0.1,1,1
광교산,,0.1,1,1
광교산,,0.1,1,1
광교산,,0.1,1,1
광교산,,0.1,2,1
광교산,,0.1,2,1
광교산,,0.1,1,1
광교산,동천동구간,0.1,2,1
광교산,,0.1,1,1
광교산,,0.1,2,1
광교산,,0.1,1,1
광교산,,0.1,2,1
광교산,동천동구간,0.1,1,1
광교산,동천동구간,0.1,2,2
광교산,동천동구간,0.1,1,1
광교산,신봉동구간,0.1,1,1
광교산,신봉동구간,0.1,2,1
광교산,신봉동구간,0.1,1,1
광교산,신봉동구간,0.1,1,1
광교산,동천동구간,0.1,2,1
광교산,신봉동구간,0.1,2,1
광교산,고기동구간,0.1,1,1
광교산,하광교동구간,0.1,2,1
광교산,풍덕천동구간,0.1,2,1
광교산,,0.1,2,1
광교산,신봉동구간,0.1,1,1
광교산,신봉동구간,0.1,1,1
광교산,,0.1,2,1
광교산,고기동구간,0.1,2,1
광교산,,0.1,2,1
광교산,,0.1,1,1
광교산,,0.1,1,1
광교산,동천동구간,0.1,2,1
광교산,동천동구간,0.1,1,1
광교산,,0.1,2,1
광교산,,0.1,1,1
광교산,신봉동구간,0.1,1,1
광교산,풍덕천동구간,0.1,1,1
광교산,,0.1,1,1
광교산,,0.1,2,2
광교산,,0.1,1,1
광교산,,0.1,1,1
광교산,,0.1,1,1
광교산,,0.1,1,1
광교산,신봉동구간,0.1,1,1
광교산,풍덕천동구간,0.1,2,1
광교산,,0.1,1,1
광교산,,0.1,1,1
광교산,풍덕천동구간,0.1,1,1
광교산,풍덕천동구간,0.1,2,1
광교산,,0.1,1,1
광교산,동천동구간,0.1,2,1
광교산,동천동구간,0.1,2,1
광교산,동천동구간,0.1,1,1
광교산,동천동구간,0.1,2,2
광교산,동천동구간,0.1,1,1
광교산,동천동구간,0.1,2,1
광덕산,와동구간,0.1,2,1
광덕산,월피동구간,0.1,2,2
광덕산,,0.1,1,1
광덕산,,0.1,2,1
광덕산,,0.1,1,1
광덕산,,0.1,1,1
광덕산,,0.1,1,1
광덕산,,0.1,2,1
광덕산,고잔동구간,0.1,2,1
광덕산,,0.1,2,2
광덕산,,0.1,1,1
광덕산,,0.1,2,1
광덕산,자등리구간,0.1,1,1
광덕산,,0.1,2,1
광덕산,,0.1,2,2
광덕산,,0.1,2,2
광덕산,,0.1,2,2
광덕산,,0.1,2,1
광덕산,,0.1,1,1
광월산,상평리구간,0.1,2,1
광월산,옥정리구간,0.1,2,2
광월산,이곡리구간,0.1,1,1
광제봉,,0.1,1,1
광제봉,,0.1,1,1
광제봉,계원리구간,0.1,2,2
광제봉,,0.1,2,1
광제봉,,0.1,1,1
광제봉,,0.1,2,1
광제봉,,0.1,2,1
광제봉,,0.1,2,1
광제봉,,0.1,2,1
광제봉,용산리구간,0.1,2,1
광제봉,,0.1,1,1
광제봉,,0.1,2,1
광제봉,,0.1,1,1
광제봉,,0.1,1,1
광제봉,,0.1,2,1
광제봉,,0.1,1,1
광진리,광진리구간,0.1,1,1
광진산,,0.1,2,1
광진산,,0.1,2,1
괘관산,,0.1,2,1
괘관산,,0.1,2,1
괘관산,,0.1,1,1
괘장산,,0.1,2,1
괴화산,마을내경작지-석삼리농로갈림길 구간,0.1,2,1
괴화산,숲길내갈림길-반곡리들판내숲길끝단,0.1,1,1
교동,,0.1,1,1
교동,교동구간,0.1,2,1
교동,,0.1,1,1
교동,교동구간,0.1,2,2
교동,,0.1,2,1
